Individual,OccurID,State,County,Beach,Monitoring,Date_Time,Latitude,Longitude,Condition,Class,Order,Suborder,Family,Genus,Species,DevStage,LOCATION,Year,month,day,season
73289,PBFAV20180729i015144,Santa Catarina,Palhoça,Praia de Cima,Daily,29JUL18:08:23:00,-27.8833473,-48.5811058,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2018,7,29,summer
74258,PBFAV20180729i013268,Santa Catarina,Garopaba,Praia de Garopaba,Daily,29JUL18:08:25:00,-28.0207698,-48.622179,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,29,summer
74259,PBFAV20180729i013269,Santa Catarina,Garopaba,Praia de Garopaba,Daily,29JUL18:08:38:00,-28.0215483,-48.6210878,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,29,summer
98764,PBFAV20180729i000001,Santa Catarina,Garopaba,Praia de Garopaba,Community call,29JUL18:08:51:00,-28.0235,-48.61507,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Adult,CENTR,2018,7,29,summer
73290,PBFRE20180729i015145,Santa Catarina,"Florianópolis, Palhoça, São José",Baia Sul,Community call,29JUL18:09:02:00,-27.8381237,-48.5874209,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,,2018,7,29,summer
74514,PBFAV20180729i013270,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,29JUL18:09:55:00,-28.079779,-48.6290326,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,29,summer
73291,PBFAV20180729i015146,Santa Catarina,Garopaba,Praia da Gamboa,Daily,29JUL18:10:00:00,-27.9568765,-48.6259735,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,29,summer
73292,PBFAV20180729i015147,Santa Catarina,Garopaba,Praia do Siriú,Daily,29JUL18:11:34:00,-28.003762,-48.6316174,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,29,summer
37089,PBFRE20180729i016082,Santa Catarina,Garopaba,Praia de Garopaba,Community call,29JUL18:11:51:00,-28.0235011,-48.6147441,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2018,7,29,summer
37090,PBFRE20180729i016083,Santa Catarina,"Florianópolis, Palhoça, São José",Baia Sul,Community call,29JUL18:14:21:00,-27.616267,-48.5942404,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,,2018,7,29,summer
73293,PBFRE20180730i015148,Santa Catarina,Palhoça,Praia da Pinheira,Daily,30JUL18:07:22:00,-27.8476343,-48.587114,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2018,7,30,summer
74515,PBFAV20180730i013271,Santa Catarina,Imbituba,Praia do Rosa,Daily,30JUL18:07:32:00,-28.1274702,-48.6411842,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,SOUTH,2018,7,30,summer
74564,PBFAV20180730i013272,Santa Catarina,Garopaba,Praia da Silveira,Daily,30JUL18:09:03:00,-28.0425445,-48.610277,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,30,summer
73294,PBFAV20180730i015149,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,30JUL18:09:23:00,-28.079843,-48.6290059,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,30,summer
73295,PBFAV20180730i015150,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,30JUL18:09:31:00,-28.0799917,-48.6290281,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,30,summer
98923,PBFAV20180730i000001,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,30JUL18:10:30:00,-27.9442181,-48.6210251,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,30,summer
98925,PBFAV20180730i000002,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,30JUL18:10:41:00,-27.93659,-48.61635,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,30,summer
61308,PBFAV20180731i013002,Santa Catarina,Imbituba,Praia do Rosa,Daily,31JUL18:07:19:00,-28.1331759,-48.6431605,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,SOUTH,2018,7,31,summer
72682,PBFAV20180731i015002,Santa Catarina,Palhoça,Praia da Pinheira,Daily,31JUL18:07:27:00,-27.8484263,-48.5808813,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2018,7,31,summer
73296,PBFAV20180731i015003,Santa Catarina,Palhoça,Praia da Pinheira,Daily,31JUL18:07:40:00,-27.8478735,-48.5835181,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2018,7,31,summer
73297,PBFRE20180731i015004,Santa Catarina,Palhoça,Praia da Pinheira,Daily,31JUL18:07:53:00,-27.8495224,-48.5934867,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2018,7,31,summer
73298,PBFAV20180731i015005,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,31JUL18:09:47:00,-28.0765174,-48.6271366,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Adult,CENTR,2018,7,31,summer
99184,PBFAV20180731i013003,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,31JUL18:10:02:00,-27.9399712,-48.6185799,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,31,summer
73299,PBFAV20180731i015006,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,31JUL18:10:06:00,-28.0790468,-48.628722,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,31,summer
99185,PBFAV20180731i013004,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,31JUL18:10:16:00,-27.9322744,-48.6132381,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,31,summer
99186,PBFAV20180731i013005,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,31JUL18:10:33:00,-27.9266666,-48.6089099,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,31,summer
99398,PBFAV20180731i000001,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,31JUL18:10:40:00,-27.92212,-48.60522,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,31,summer
99415,PBFAV20180731i000002,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,31JUL18:10:47:00,-27.90899,-48.59227,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,7,31,summer
73530,PBFAV20180801i015007,Santa Catarina,Palhoça,Praia da Pinheira,Daily,01AUG18:07:22:00,-27.8481116,-48.5903142,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2018,8,1,summer
99187,PBFAV20180801i013006,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,01AUG18:07:31:00,-28.0745176,-48.6255277,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,1,summer
73664,PBFAV20180801i015008,Santa Catarina,Palhoça,Praia da Pinheira,Daily,01AUG18:07:33:00,-27.8493678,-48.5930539,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2018,8,1,summer
99188,PBFMA20180801i013007,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,01AUG18:07:44:00,-28.0756447,-48.6264539,Dead,Mammalia,Cetacea,Odontoceti,Delphinidae,Tursiops,Tursiops truncatus,Juvenile,CENTR,2018,8,1,summer
74008,PBFAV20180801i015009,Santa Catarina,Garopaba,Praia da Silveira,Daily,01AUG18:09:18:00,-28.0333787,-48.6031272,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,1,summer
74009,PBFAV20180801i015010,Santa Catarina,Garopaba,Praia da Silveira,Daily,01AUG18:09:30:00,-28.0342063,-48.6046894,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,1,summer
74033,PBFAV20180801i015011,Santa Catarina,Garopaba,Praia da Silveira,Daily,01AUG18:09:41:00,-28.0347367,-48.6053579,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,1,summer
99189,PBFRE20180801i013008,Santa Catarina,Garopaba,Praia do Siriú,Daily,01AUG18:11:17:00,-27.9863756,-48.6303936,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2018,8,1,summer
99941,PBFMA20180801i000001,Santa Catarina,Garopaba,Praia da Gamboa,Daily,01AUG18:12:15:00,-27.95992,-48.62513,Alive,Mammalia,Carnivora,Caniformia,Otariidae,Arctocephalus,Arctocephalus australis,Young,CENTR,2018,8,1,summer
99190,PBFRE20180801i013009,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,01AUG18:12:53:00,-27.9316031,-48.6128183,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2018,8,1,summer
99191,PBFAV20180801i013010,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,01AUG18:13:12:00,-27.9143022,-48.5982981,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,1,summer
99192,PBFAV20180801i013011,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,01AUG18:13:22:00,-27.9132655,-48.5974136,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,1,summer
99193,PBFAV20180801i013012,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,01AUG18:13:33:00,-27.9077863,-48.591481,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,1,summer
100094,PBFAV20180801i000002,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,01AUG18:13:40:00,-27.90705,-48.5907,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,1,summer
99194,PBFAV20180801i013013,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Community call,01AUG18:14:01:00,-27.9169227,-48.6007271,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,1,summer
37091,PBFRE20180801i016084,Santa Catarina,Palhoça,Unknown,Community call,01AUG18:14:39:00,-27.8441347,-48.5900389,Alive,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2018,8,1,summer
74034,PBFAV20180802i015012,Santa Catarina,Garopaba,Praia da Ferrugem,Community call,02AUG18:08:11:00,-28.0769783,-48.6286735,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,2,summer
79075,PBFAV20180802i015013,Santa Catarina,Garopaba,Unknown,Daily,02AUG18:09:07:00,-28.0195541,-48.6101085,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,2,summer
79076,PBFAV20180802i015014,Santa Catarina,Garopaba,Unknown,Daily,02AUG18:09:20:00,-28.0195028,-48.6100514,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,2,summer
99047,PBFAV20180802i015015,Santa Catarina,Garopaba,Unknown,Daily,02AUG18:09:41:00,-28.0195371,-48.6100846,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,2,summer
99195,PBFAV20180802i013014,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,02AUG18:10:10:00,-27.9212351,-48.6045316,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,2,summer
100101,PBFAV20180802i000001,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,02AUG18:10:23:00,-27.90727,-48.59055,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,2,summer
99048,PBFRE20180802i015016,Santa Catarina,Palhoça,Praia da Pinheira,Daily,02AUG18:11:10:00,-27.8471955,-48.5862836,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Juvenile,NORTH,2018,8,2,summer
99049,PBFRE20180802i015017,Santa Catarina,Palhoça,Praia da Pinheira,Daily,02AUG18:11:38:00,-27.8471553,-48.5862679,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Unknown,NORTH,2018,8,2,summer
99050,PBFRE20180802i015018,Santa Catarina,Palhoça,Praia da Pinheira,Daily,02AUG18:11:44:00,-27.8471821,-48.5862858,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Unknown,NORTH,2018,8,2,summer
99051,PBFRE20180802i015019,Santa Catarina,Palhoça,Praia da Pinheira,Daily,02AUG18:11:46:00,-27.8471899,-48.5862897,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Unknown,NORTH,2018,8,2,summer
99052,PBFRE20180802i015020,Santa Catarina,Palhoça,Praia da Pinheira,Daily,02AUG18:11:48:00,-27.847161,-48.5862774,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Unknown,NORTH,2018,8,2,summer
99053,PBFRE20180802i015021,Santa Catarina,Palhoça,Praia da Pinheira,Daily,02AUG18:11:51:00,-27.8471873,-48.5862736,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Unknown,NORTH,2018,8,2,summer
99054,PBFAV20180802i015022,Santa Catarina,Palhoça,Praia da Pinheira,Daily,02AUG18:12:14:00,-27.8689681,-48.6022122,Dead,Aves,Charadriiformes,,Laridae,Larus,Larus dominicanus,Adult,NORTH,2018,8,2,summer
99055,PBFRE20180803i015023,Santa Catarina,Palhoça,Praia da Pinheira,Daily,03AUG18:07:37:00,-27.8477268,-48.5844539,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2018,8,3,summer
99196,PBFAV20180803i013015,Santa Catarina,Imbituba,Praia Vermelha,Community call,03AUG18:08:20:00,-28.1159778,-48.6360672,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,SOUTH,2018,8,3,summer
99197,PBFRE20180803i013016,Santa Catarina,Garopaba,Praia do Siriú,Daily,03AUG18:10:00:00,-27.985374,-48.6300943,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Juvenile,CENTR,2018,8,3,summer
99198,PBFAV20180803i013017,Santa Catarina,Garopaba,Praia do Siriú,Daily,03AUG18:10:15:00,-27.9886337,-48.6309293,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,3,summer
99199,PBFRE20180803i013018,Santa Catarina,Garopaba,Praia do Siriú,Daily,03AUG18:10:26:00,-27.9994356,-48.632117,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2018,8,3,summer
99455,PBFRE20180803i000001,Santa Catarina,"Florianópolis, Palhoça, São José",Baia Sul,Community call,03AUG18:11:25:00,-27.61573,-48.59565,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,,2018,8,3,summer
99056,PBFRE20180804i015024,Santa Catarina,Palhoça,Praia da Pinheira,Daily,04AUG18:07:35:00,-27.8475531,-48.5847962,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Juvenile,NORTH,2018,8,4,summer
99200,PBFAV20180804i013019,Santa Catarina,Garopaba,Praia do Ouvidor,Daily,04AUG18:07:43:00,-28.1065896,-48.6369301,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,4,summer
99057,PBFRE20180804i015025,Santa Catarina,Garopaba,Praia do Siriú,Daily,04AUG18:10:26:00,-28.0085254,-48.6304686,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,CENTR,2018,8,4,summer
37092,PBFAV20180804i016085,Santa Catarina,Palhoça,Unknown,Community call,04AUG18:11:32:00,-27.8332002,-48.5868545,Alive,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2018,8,4,summer
37093,PBFAV20180804i016086,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Community call,04AUG18:16:30:00,-27.9058069,-48.588109,Alive,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,4,summer
99201,PBFAV20180805i013021,Santa Catarina,Imbituba,Praia do Rosa,Daily,05AUG18:07:18:00,-28.1279179,-48.6413345,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,SOUTH,2018,8,5,summer
99058,PBFRE20180805i015026,Santa Catarina,Palhoça,Praia da Pinheira,Daily,05AUG18:07:40:00,-27.8484102,-48.5907592,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2018,8,5,summer
99202,PBFAV20180805i013022,Santa Catarina,Garopaba,Praia da Silveira,Daily,05AUG18:09:04:00,-28.0373194,-48.6074305,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,5,summer
99059,PBFMA20180805i015027,Santa Catarina,Garopaba,Praia do Siriú,Daily,05AUG18:10:07:00,-28.0102219,-48.6295157,Alive,Mammalia,Carnivora,Caniformia,Otariidae,Arctocephalus,Arctocephalus australis,Juvenile,CENTR,2018,8,5,summer
99203,PBFAV20180806i013023,Santa Catarina,Imbituba,Praia do Rosa,Daily,06AUG18:07:21:00,-28.1245924,-48.6399615,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,SOUTH,2018,8,6,summer
99204,PBFRE20180806i013024,Santa Catarina,Imbituba,Praia do Rosa,Daily,06AUG18:07:31:00,-28.1218289,-48.6377153,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,,Unidentified Cheloniidae,Juvenile,SOUTH,2018,8,6,summer
99060,PBFAV20180806i015028,Santa Catarina,Garopaba,Praia da Gamboa,Daily,06AUG18:08:47:00,-27.9468122,-48.6221927,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,6,summer
99205,PBFAV20180806i013025,Santa Catarina,Garopaba,Praia da Silveira,Daily,06AUG18:09:12:00,-28.0435533,-48.6104669,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,6,summer
99206,PBFAV20180806i013026,Santa Catarina,Garopaba,Praia da Silveira,Daily,06AUG18:09:23:00,-28.0427106,-48.6103697,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,6,summer
99207,PBFAV20180806i013027,Santa Catarina,Garopaba,Praia da Silveira,Daily,06AUG18:09:32:00,-28.038479,-48.6082629,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,6,summer
99208,PBFAV20180806i013028,Santa Catarina,Garopaba,Praia da Silveira,Daily,06AUG18:09:42:00,-28.033671,-48.6037822,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,6,summer
99209,PBFAV20180806i013029,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,06AUG18:10:23:00,-28.0784407,-48.6284107,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,6,summer
99210,PBFAV20180806i013030,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,06AUG18:10:35:00,-28.0800056,-48.6291303,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,6,summer
99211,PBFAV20180806i013031,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,06AUG18:10:43:00,-28.0800233,-48.6291242,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,6,summer
99212,PBFAV20180806i013032,Santa Catarina,Garopaba,Praia da Ferrugem,Daily,06AUG18:10:49:00,-28.0800221,-48.6291267,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,6,summer
102012,PBFAV20180806i000001,Santa Catarina,Garopaba,Praia da Barra,Daily,06AUG18:11:44:00,-28.08471,-48.63183,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,6,summer
99213,PBFAV20180807i013033,Santa Catarina,Imbituba,Praia do Rosa,Daily,07AUG18:07:27:00,-28.1221805,-48.6382663,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,SOUTH,2018,8,7,summer
99061,PBFAV20180807i015029,Santa Catarina,Palhoça,Praia da Pinheira,Daily,07AUG18:07:36:00,-27.8486356,-48.5806375,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,NORTH,2018,8,7,summer
99062,PBFRE20180807i015030,Santa Catarina,Palhoça,Praia da Pinheira,Daily,07AUG18:07:51:00,-27.8487431,-48.591468,Dead,Reptilia,Testudines,Cryptodira,Cheloniidae,Chelonia,Chelonia mydas,Juvenile,NORTH,2018,8,7,summer
99063,PBFAV20180807i015031,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,07AUG18:09:23:00,-27.9372969,-48.6167684,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,7,summer
99064,PBFAV20180807i015032,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,07AUG18:09:32:00,-27.9330326,-48.6138008,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,7,summer
99065,PBFAV20180807i015033,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,07AUG18:09:41:00,-27.9244176,-48.6070534,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,7,summer
101313,PBFAV20180807i000001,Santa Catarina,Paulo Lopes,Praia de Guardo do Embaú,Daily,07AUG18:09:48:00,-27.92424,-48.60688,Dead,Aves,Sphenisciformes,,Spheniscidae,Spheniscus,Spheniscus magellanicus,Juvenile,CENTR,2018,8,7,summer
